,raw_path,output_path,height,length,label
7929,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0860.flac,./processed_data\186\186_003_0860.npy,201,754,186
7930,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0872.flac,./processed_data\186\186_003_0872.npy,201,511,186
7931,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0887.flac,./processed_data\186\186_003_0887.npy,201,514,186
7932,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0890.flac,./processed_data\186\186_003_0890.npy,201,729,186
7933,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0895.flac,./processed_data\186\186_003_0895.npy,201,1028,186
7934,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0896.flac,./processed_data\186\186_003_0896.npy,201,932,186
7935,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0898.flac,./processed_data\186\186_003_0898.npy,201,589,186
7936,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0900.flac,./processed_data\186\186_003_0900.npy,201,493,186
7937,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0922.flac,./processed_data\186\186_003_0922.npy,201,600,186
7938,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0926.flac,./processed_data\186\186_003_0926.npy,201,631,186
7939,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0930.flac,./processed_data\186\186_003_0930.npy,201,543,186
7940,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0955.flac,./processed_data\186\186_003_0955.npy,201,617,186
7941,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0960.flac,./processed_data\186\186_003_0960.npy,201,1033,186
7942,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0965.flac,./processed_data\186\186_003_0965.npy,201,438,186
7943,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0970.flac,./processed_data\186\186_003_0970.npy,201,502,186
7944,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0974.flac,./processed_data\186\186_003_0974.npy,201,455,186
7945,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0975.flac,./processed_data\186\186_003_0975.npy,201,510,186
7946,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0976.flac,./processed_data\186\186_003_0976.npy,201,521,186
7947,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0981.flac,./processed_data\186\186_003_0981.npy,201,961,186
7948,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_0989.flac,./processed_data\186\186_003_0989.npy,201,408,186
7949,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1001.flac,./processed_data\186\186_003_1001.npy,201,445,186
7950,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1005.flac,./processed_data\186\186_003_1005.npy,201,1037,186
7951,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1006.flac,./processed_data\186\186_003_1006.npy,201,576,186
7952,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1007.flac,./processed_data\186\186_003_1007.npy,201,505,186
7953,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1011.flac,./processed_data\186\186_003_1011.npy,201,1012,186
7954,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1012.flac,./processed_data\186\186_003_1012.npy,201,1133,186
7955,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1016.flac,./processed_data\186\186_003_1016.npy,201,433,186
7956,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1032.flac,./processed_data\186\186_003_1032.npy,201,1068,186
7957,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1036.flac,./processed_data\186\186_003_1036.npy,201,818,186
7958,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1048.flac,./processed_data\186\186_003_1048.npy,201,693,186
7959,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1076.flac,./processed_data\186\186_003_1076.npy,201,774,186
7960,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1081.flac,./processed_data\186\186_003_1081.npy,201,577,186
7961,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1099.flac,./processed_data\186\186_003_1099.npy,201,691,186
7962,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1107.flac,./processed_data\186\186_003_1107.npy,201,575,186
7963,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1115.flac,./processed_data\186\186_003_1115.npy,201,610,186
7964,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1139.flac,./processed_data\186\186_003_1139.npy,201,851,186
7965,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1140.flac,./processed_data\186\186_003_1140.npy,201,556,186
7966,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1148.flac,./processed_data\186\186_003_1148.npy,201,929,186
7967,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1152.flac,./processed_data\186\186_003_1152.npy,201,693,186
7968,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1162.flac,./processed_data\186\186_003_1162.npy,201,523,186
7969,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1185.flac,./processed_data\186\186_003_1185.npy,201,782,186
7970,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1187.flac,./processed_data\186\186_003_1187.npy,201,626,186
7971,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1189.flac,./processed_data\186\186_003_1189.npy,201,580,186
7972,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1195.flac,./processed_data\186\186_003_1195.npy,201,430,186
7973,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1197.flac,./processed_data\186\186_003_1197.npy,201,541,186
7974,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1207.flac,./processed_data\186\186_003_1207.npy,201,944,186
7975,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1211.flac,./processed_data\186\186_003_1211.npy,201,517,186
7976,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1213.flac,./processed_data\186\186_003_1213.npy,201,621,186
7977,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1216.flac,./processed_data\186\186_003_1216.npy,201,1044,186
7978,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1223.flac,./processed_data\186\186_003_1223.npy,201,720,186
7979,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1226.flac,./processed_data\186\186_003_1226.npy,201,1109,186
7980,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1245.flac,./processed_data\186\186_003_1245.npy,201,613,186
7981,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1249.flac,./processed_data\186\186_003_1249.npy,201,735,186
7982,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1255.flac,./processed_data\186\186_003_1255.npy,201,661,186
7983,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1257.flac,./processed_data\186\186_003_1257.npy,201,746,186
7984,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1261.flac,./processed_data\186\186_003_1261.npy,201,525,186
7985,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1263.flac,./processed_data\186\186_003_1263.npy,201,686,186
7986,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1266.flac,./processed_data\186\186_003_1266.npy,201,456,186
7987,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1270.flac,./processed_data\186\186_003_1270.npy,201,684,186
7988,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1273.flac,./processed_data\186\186_003_1273.npy,201,558,186
7989,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1277.flac,./processed_data\186\186_003_1277.npy,201,415,186
7990,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1281.flac,./processed_data\186\186_003_1281.npy,201,1023,186
7991,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1288.flac,./processed_data\186\186_003_1288.npy,201,517,186
7992,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1291.flac,./processed_data\186\186_003_1291.npy,201,616,186
7993,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1307.flac,./processed_data\186\186_003_1307.npy,201,1019,186
7994,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1327.flac,./processed_data\186\186_003_1327.npy,201,748,186
7995,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1329.flac,./processed_data\186\186_003_1329.npy,201,587,186
7996,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1332.flac,./processed_data\186\186_003_1332.npy,201,853,186
7997,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1336.flac,./processed_data\186\186_003_1336.npy,201,422,186
7998,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1342.flac,./processed_data\186\186_003_1342.npy,201,427,186
7999,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1370.flac,./processed_data\186\186_003_1370.npy,201,642,186
8000,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1379.flac,./processed_data\186\186_003_1379.npy,201,455,186
8001,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1381.flac,./processed_data\186\186_003_1381.npy,201,663,186
8002,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1391.flac,./processed_data\186\186_003_1391.npy,201,558,186
8003,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1395.flac,./processed_data\186\186_003_1395.npy,201,458,186
8004,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1405.flac,./processed_data\186\186_003_1405.npy,201,528,186
8005,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1406.flac,./processed_data\186\186_003_1406.npy,201,809,186
8006,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1428.flac,./processed_data\186\186_003_1428.npy,201,734,186
8007,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1439.flac,./processed_data\186\186_003_1439.npy,201,566,186
8008,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1440.flac,./processed_data\186\186_003_1440.npy,201,574,186
8009,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1449.flac,./processed_data\186\186_003_1449.npy,201,420,186
8010,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1450.flac,./processed_data\186\186_003_1450.npy,201,450,186
8011,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1454.flac,./processed_data\186\186_003_1454.npy,201,884,186
8012,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1458.flac,./processed_data\186\186_003_1458.npy,201,421,186
8013,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1464.flac,./processed_data\186\186_003_1464.npy,201,486,186
8014,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1472.flac,./processed_data\186\186_003_1472.npy,201,363,186
8015,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1477.flac,./processed_data\186\186_003_1477.npy,201,604,186
8016,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1478.flac,./processed_data\186\186_003_1478.npy,201,649,186
8017,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1481.flac,./processed_data\186\186_003_1481.npy,201,737,186
8018,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1483.flac,./processed_data\186\186_003_1483.npy,201,903,186
8019,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1486.flac,./processed_data\186\186_003_1486.npy,201,731,186
8020,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1489.flac,./processed_data\186\186_003_1489.npy,201,543,186
8021,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1493.flac,./processed_data\186\186_003_1493.npy,201,467,186
8022,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1500.flac,./processed_data\186\186_003_1500.npy,201,457,186
8023,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1501.flac,./processed_data\186\186_003_1501.npy,201,386,186
8024,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1503.flac,./processed_data\186\186_003_1503.npy,201,599,186
8025,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1506.flac,./processed_data\186\186_003_1506.npy,201,729,186
8026,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1511.flac,./processed_data\186\186_003_1511.npy,201,736,186
8027,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1513.flac,./processed_data\186\186_003_1513.npy,201,791,186
8028,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1544.flac,./processed_data\186\186_003_1544.npy,201,768,186
8029,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1556.flac,./processed_data\186\186_003_1556.npy,201,779,186
8030,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1574.flac,./processed_data\186\186_003_1574.npy,201,711,186
8031,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1578.flac,./processed_data\186\186_003_1578.npy,201,896,186
8032,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1581.flac,./processed_data\186\186_003_1581.npy,201,1088,186
8033,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1586.flac,./processed_data\186\186_003_1586.npy,201,817,186
8034,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1590.flac,./processed_data\186\186_003_1590.npy,201,710,186
8035,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1601.flac,./processed_data\186\186_003_1601.npy,201,646,186
8036,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1602.flac,./processed_data\186\186_003_1602.npy,201,409,186
8037,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1613.flac,./processed_data\186\186_003_1613.npy,201,548,186
8038,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1614.flac,./processed_data\186\186_003_1614.npy,201,762,186
8039,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1615.flac,./processed_data\186\186_003_1615.npy,201,546,186
8040,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1616.flac,./processed_data\186\186_003_1616.npy,201,624,186
8041,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1618.flac,./processed_data\186\186_003_1618.npy,201,487,186
8042,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1624.flac,./processed_data\186\186_003_1624.npy,201,859,186
8043,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1627.flac,./processed_data\186\186_003_1627.npy,201,842,186
8044,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1641.flac,./processed_data\186\186_003_1641.npy,201,416,186
8045,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1643.flac,./processed_data\186\186_003_1643.npy,201,574,186
8046,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1653.flac,./processed_data\186\186_003_1653.npy,201,639,186
8047,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1658.flac,./processed_data\186\186_003_1658.npy,201,1079,186
8048,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1659.flac,./processed_data\186\186_003_1659.npy,201,577,186
8049,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1666.flac,./processed_data\186\186_003_1666.npy,201,769,186
8050,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1682.flac,./processed_data\186\186_003_1682.npy,201,552,186
8051,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1684.flac,./processed_data\186\186_003_1684.npy,201,523,186
8052,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1697.flac,./processed_data\186\186_003_1697.npy,201,364,186
8053,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1719.flac,./processed_data\186\186_003_1719.npy,201,623,186
8054,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1721.flac,./processed_data\186\186_003_1721.npy,201,710,186
8055,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1722.flac,./processed_data\186\186_003_1722.npy,201,649,186
8056,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1727.flac,./processed_data\186\186_003_1727.npy,201,922,186
8057,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1730.flac,./processed_data\186\186_003_1730.npy,201,470,186
8058,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1736.flac,./processed_data\186\186_003_1736.npy,201,508,186
8059,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1752.flac,./processed_data\186\186_003_1752.npy,201,778,186
8060,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1762.flac,./processed_data\186\186_003_1762.npy,201,485,186
8061,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1764.flac,./processed_data\186\186_003_1764.npy,201,763,186
8062,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1767.flac,./processed_data\186\186_003_1767.npy,201,638,186
8063,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1771.flac,./processed_data\186\186_003_1771.npy,201,540,186
8064,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1784.flac,./processed_data\186\186_003_1784.npy,201,606,186
8065,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1789.flac,./processed_data\186\186_003_1789.npy,201,615,186
8066,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1797.flac,./processed_data\186\186_003_1797.npy,201,409,186
8067,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1803.flac,./processed_data\186\186_003_1803.npy,201,757,186
8068,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1819.flac,./processed_data\186\186_003_1819.npy,201,796,186
8069,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1826.flac,./processed_data\186\186_003_1826.npy,201,729,186
8070,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1833.flac,./processed_data\186\186_003_1833.npy,201,734,186
8071,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1837.flac,./processed_data\186\186_003_1837.npy,201,941,186
8072,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1842.flac,./processed_data\186\186_003_1842.npy,201,565,186
8073,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1846.flac,./processed_data\186\186_003_1846.npy,201,435,186
8074,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1855.flac,./processed_data\186\186_003_1855.npy,201,870,186
8075,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1863.flac,./processed_data\186\186_003_1863.npy,201,545,186
8076,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1868.flac,./processed_data\186\186_003_1868.npy,201,691,186
8077,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1869.flac,./processed_data\186\186_003_1869.npy,201,665,186
8078,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1877.flac,./processed_data\186\186_003_1877.npy,201,659,186
8079,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1878.flac,./processed_data\186\186_003_1878.npy,201,452,186
8080,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1883.flac,./processed_data\186\186_003_1883.npy,201,1221,186
8081,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1886.flac,./processed_data\186\186_003_1886.npy,201,623,186
8082,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1903.flac,./processed_data\186\186_003_1903.npy,201,443,186
8083,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1905.flac,./processed_data\186\186_003_1905.npy,201,505,186
8084,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1913.flac,./processed_data\186\186_003_1913.npy,201,479,186
8085,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1926.flac,./processed_data\186\186_003_1926.npy,201,557,186
8086,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1939.flac,./processed_data\186\186_003_1939.npy,201,900,186
8087,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1947.flac,./processed_data\186\186_003_1947.npy,201,409,186
8088,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1957.flac,./processed_data\186\186_003_1957.npy,201,428,186
8089,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1961.flac,./processed_data\186\186_003_1961.npy,201,822,186
8090,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1967.flac,./processed_data\186\186_003_1967.npy,201,634,186
8091,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1974.flac,./processed_data\186\186_003_1974.npy,201,759,186
8092,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_1999.flac,./processed_data\186\186_003_1999.npy,201,421,186
8093,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2000.flac,./processed_data\186\186_003_2000.npy,201,603,186
8094,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2013.flac,./processed_data\186\186_003_2013.npy,201,869,186
8095,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2017.flac,./processed_data\186\186_003_2017.npy,201,570,186
8096,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2021.flac,./processed_data\186\186_003_2021.npy,201,1227,186
8097,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2024.flac,./processed_data\186\186_003_2024.npy,201,634,186
8098,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2029.flac,./processed_data\186\186_003_2029.npy,201,726,186
8099,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2031.flac,./processed_data\186\186_003_2031.npy,201,616,186
8100,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2037.flac,./processed_data\186\186_003_2037.npy,201,881,186
8101,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2040.flac,./processed_data\186\186_003_2040.npy,201,463,186
8102,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2042.flac,./processed_data\186\186_003_2042.npy,201,450,186
8103,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2043.flac,./processed_data\186\186_003_2043.npy,201,588,186
8104,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2051.flac,./processed_data\186\186_003_2051.npy,201,370,186
8105,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2073.flac,./processed_data\186\186_003_2073.npy,201,535,186
8106,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2076.flac,./processed_data\186\186_003_2076.npy,201,431,186
8107,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2086.flac,./processed_data\186\186_003_2086.npy,201,953,186
8108,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2087.flac,./processed_data\186\186_003_2087.npy,201,434,186
8109,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2100.flac,./processed_data\186\186_003_2100.npy,201,881,186
8110,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2126.flac,./processed_data\186\186_003_2126.npy,201,781,186
8111,C:\Users\Jonathan\Documents\datasets\audio\korean-audio\train_data_01\003\186\186_003_2135.flac,./processed_data\186\186_003_2135.npy,201,716,186
